first,dist,last,hits
mute,4,seme,240
mute,4,lon,215
mute,4,ike,187
mute,4,wile,137
mute,4,kama,127
mute,4,ijo,124
mute,4,ona,119
mute,4,ma,115
mute,4,sewi,79
mute,4,tenpo,63
mute,4,sitelen,62
mute,4,pi,62
mute,4,mu,56
mute,4,sama,53
mute,4,tawa,52
mute,4,kepeken,52
mute,4,pali,48
mute,4,la,48
mute,4,musi,47
mute,4,pana,44
mute,4,jan,43
mute,5,tu,1092
mute,5,luka,702
mute,5,mute,505
mute,5,e,469
mute,5,wan,411
mute,5,lon,295
mute,5,ni,224
mute,5,a,159
mute,5,pona,117
mute,5,toki,93
mute,5,sitelen,54
mute,5,mu,46
mute,5,kalama,43
mute,5,mi,41
muti,-1,li,63
muti,1,li,48
n,-5,n,55
n,-4,n,89
n,-3,n,156
n,-2,n,535
n,-2,o,92
n,-2,p,59
n,-2,kokosila,43
n,-1,n,1433
n,-1,a,708
n,-1,o,261
n,-1,e,234
n,-1,li,164
n,-1,mi,141
n,-1,la,132
n,-1,taso,127
n,-1,nimi,102
n,-1,h,92
n,-1,kalama,89
n,-1,mu,69
n,-1,sitelen,64
n,-1,nanpa,50
n,-1,pi,50
n,-1,lanpan,48
n,-1,toki,43
n,-1,jan,42
n,1,mi,2546
n,1,n,1433
n,1,ken,916
n,1,o,764
n,1,lon,731
n,1,a,703
n,1,ni,700
n,1,sina,372
n,1,li,340
n,1,taso,326
n,1,sona,292
n,1,pona,286
n,1,tenpo,264
n,1,toki,258
n,1,nimi,234
n,1,ona,233
n,1,ala,226
n,1,e,187
n,1,pilin,177
n,1,seme,161
n,1,jan,156
n,1,la,131
n,1,nasin,127
n,1,nasa,125
n,1,konsuno,122
n,1,tan,121
n,1,msa,112
n,1,sitelen,107
n,1,pi,106
n,1,kin,100
n,1,ike,96
n,1,ilo,95
n,1,sama,93
n,1,tawa,93
n,1,ijo,93
n,1,kama,91
n,1,ma,87
n,1,musi,84
n,1,oke,81
n,1,wile,74
n,1,lipu,72
n,1,anu,69
n,1,pakala,67
n,1,mute,64
n,1,mu,61
n,1,tomo,59
n,1,kon,55
n,1,awen,54
n,1,en,54
n,1,pali,53
n,1,namako,52
n,1,lawa,50
n,1,ale,50
n,1,suli,49
n,1,kijetesantakalu,47
n,1,pini,47
n,1,pa,46
n,1,weka,45
n,1,telo,45
n,1,wawa,45
n,1,ante,45
n,1,lili,44
n,1,suno,42
n,1,kepeken,42
n,1,len,42
n,1,kulupu,42
n,1,nanpa,42
n,1,sin,41
n,1,lukin,41
n,1,kalama,41
n,1,sanwisi,40
n,2,la,798
n,2,li,739
n,2,sona,679
n,2,n,535
n,2,wile,397
n,2,mi,288
n,2,ken,225
n,2,o,169
n,2,pilin,168
n,2,toki,141
n,2,lukin,86
n,2,ni,65
n,2,alasa,49
n,2,seme,48
n,2,kama,46
n,2,lon,42
n,2,pona,41
n,2,a,40
n,2,tawa,40
n,3,ala,583
n,3,la,226
n,3,mi,205
n,3,n,156
n,3,e,141
n,3,lon,99
n,3,ken,79
n,3,pona,77
n,3,ni,52
n,4,e,179
n,4,n,89
n,4,ni,46
n,4,mi,45
n,5,n,55
n,5,toki,42
na,-1,mi,66
na,-1,e,40
na,1,li,187
nalasuni,-2,akesi,42
nalasuni,-1,kon,42
namako,-3,li,59
namako,-2,e,277
namako,-2,ni,166
namako,-2,ona,142
namako,-2,jo,113
namako,-2,pana,106
namako,-2,li,91
namako,-2,ala,51
namako,-2,moku,43
namako,-2,wawa,42
namako,-1,li,724
namako,-1,e,595
namako,-1,nimi,462
namako,-1,pi,261
namako,-1,telo,203
namako,-1,mi,192
namako,-1,kepeken,156
namako,-1,toki,145
namako,-1,pona,132
namako,-1,sin,122
namako,-1,sona,121
namako,-1,la,118
namako,-1,moku,117
namako,-1,ijo,102
namako,-1,sitelen,101
namako,-1,jan,101
namako,-1,ken,93
namako,-1,o,92
namako,-1,kili,92
namako,-1,ko,90
namako,-1,tenpo,87
namako,-1,en,66
namako,-1,kin,62
namako,-1,kiwen,61
namako,-1,wile,57
namako,-1,suwi,54
namako,-1,kasi,52
namako,-1,n,52
namako,-1,kulupu,51
namako,-1,sina,49
namako,-1,mute,47
namako,-1,pan,46
namako,-1,musi,46
namako,-1,len,43
namako,-1,nasin,42
namako,-1,ilo,41
namako,-1,sike,40
namako,1,li,761
namako,1,e,494
namako,1,pi,320
namako,1,la,299
namako,1,mute,219
namako,1,tawa,207
namako,1,ni,206
namako,1,a,201
namako,1,ala,195
namako,1,lon,157
namako,1,kin,116
namako,1,pona,113
namako,1,seli,97
namako,1,en,87
namako,1,oko,85
namako,1,tan,73
namako,1,suwi,70
namako,1,lili,69
namako,1,walo,69
namako,1,sin,60
namako,1,anu,59
namako,1,mi,57
namako,1,tu,55
namako,1,telo,55
namako,1,o,55
namako,1,ike,49
namako,1,wawa,49
namako,1,taso,48
namako,1,sina,47
namako,1,ante,45
namako,1,kolisin,43
namako,1,suli,40
namako,2,li,121
namako,2,lon,119
namako,2,mi,118
namako,2,pona,112
namako,2,ken,64
namako,2,nimi,56
namako,2,oko,50
namako,2,kama,48
namako,2,ona,44
namako,2,toki,41
namako,3,tawa,41
nampa,1,wan,80
nana,-1,nana,44
nana,1,nana,44
nano,-2,nano,68
nano,-1,la,201
nano,-1,tawa,112
nano,-1,li,110
nano,-1,taso,70
nano,-1,nano,64
nano,-1,toki,59
nano,-1,e,48
nano,-1,a,47
nano,1,li,1840
nano,1,o,275
nano,1,nano,64
nano,1,la,52
nano,2,wile,216
nano,2,lon,174
nano,2,sona,138
nano,2,ken,102
nano,2,pali,91
nano,2,kama,88
nano,2,toki,83
nano,2,nano,68
nano,2,weka,54
nano,2,pona,50
nano,2,ni,42
nano,2,kepeken,41
nano,3,ala,150
nano,3,e,64
nano,4,e,49
nanpa,-5,nanpa,51
nanpa,-5,mi,50
nanpa,-4,mi,133
nanpa,-4,kama,109
nanpa,-4,ni,77
nanpa,-4,li,60
nanpa,-4,toki,48
nanpa,-3,li,612
nanpa,-3,ni,491
nanpa,-3,sona,377
nanpa,-3,tenpo,329
nanpa,-3,toki,319
nanpa,-3,mi,249
nanpa,-3,lon,229
nanpa,-3,seme,184
nanpa,-3,pali,183
nanpa,-3,jo,162
nanpa,-3,pi,149
nanpa,-3,ala,117
nanpa,-3,kama,114
nanpa,-3,la,108
nanpa,-3,e,100
nanpa,-3,wile,97
nanpa,-3,pona,95
nanpa,-3,kepeken,91
nanpa,-3,ona,85
nanpa,-3,o,81
nanpa,-3,musi,77
nanpa,-3,jan,71
nanpa,-3,ilo,67
nanpa,-3,ken,55
nanpa,-3,kulupu,53
nanpa,-3,sitelen,49
nanpa,-3,sina,42
nanpa,-3,nanpa,40
nanpa,-2,li,2949
nanpa,-2,pi,2607
nanpa,-2,e,2404
nanpa,-2,tenpo,1664
nanpa,-2,lon,874
nanpa,-2,ni,781
nanpa,-2,la,763
nanpa,-2,toki,760
nanpa,-2,mi,616
nanpa,-2,kepeken,491
nanpa,-2,jan,475
nanpa,-2,ala,437
nanpa,-2,sona,415
nanpa,-2,jo,396
nanpa,-2,suno,379
nanpa,-2,pana,377
nanpa,-2,wan,367
nanpa,-2,lipu,327
nanpa,-2,pona,310
nanpa,-2,sitelen,297
nanpa,-2,ona,287
nanpa,-2,sike,273
nanpa,-2,nanpa,235
nanpa,-2,nimi,224
nanpa,-2,wile,200
nanpa,-2,sina,194
nanpa,-2,suli,179
nanpa,-2,tawa,175
nanpa,-2,mute,174
nanpa,-2,seme,166
nanpa,-2,ijo,149
nanpa,-2,musi,146
nanpa,-2,nasin,142
nanpa,-2,tu,139
nanpa,-2,lukin,130
nanpa,-2,pali,127
nanpa,-2,kulupu,126
nanpa,-2,ilo,123
nanpa,-2,ken,118
nanpa,-2,ale,115
nanpa,-2,kalama,106
nanpa,-2,kama,105
nanpa,-2,weka,99
nanpa,-2,mun,90
nanpa,-2,ante,81
nanpa,-2,lili,69
nanpa,-2,tan,63
nanpa,-2,taso,47
nanpa,-2,lawa,42
nanpa,-2,kili,42
nanpa,-2,kijetesantakalu,41
nanpa,-1,pi,4582
nanpa,-1,ilo,3769
nanpa,-1,e,3701
nanpa,-1,li,3229
nanpa,-1,nasin,2979
nanpa,-1,pona,1763
nanpa,-1,sona,1691
nanpa,-1,tenpo,1682
nanpa,-1,toki,1382
nanpa,-1,la,1289
nanpa,-1,jan,1267
nanpa,-1,ijo,1215
nanpa,-1,suno,1171
nanpa,-1,sitelen,1102
nanpa,-1,mi,1014
nanpa,-1,nimi,869
nanpa,-1,suli,690
nanpa,-1,lipu,648
nanpa,-1,mun,646
nanpa,-1,musi,581
nanpa,-1,sike,558
nanpa,-1,pali,478
nanpa,-1,kama,455
nanpa,-1,tawa,443
nanpa,-1,kulupu,430
nanpa,-1,lon,419
nanpa,-1,o,412
nanpa,-1,ni,398
nanpa,-1,kepeken,366
nanpa,-1,sina,362
nanpa,-1,lili,358
nanpa,-1,poki,347
nanpa,-1,taso,347
nanpa,-1,mute,335
nanpa,-1,ken,303
nanpa,-1,ona,289
nanpa,-1,tomo,271
nanpa,-1,kalama,252
nanpa,-1,ala,248
nanpa,-1,linja,243
nanpa,-1,lawa,239
nanpa,-1,ike,234
nanpa,-1,nanpa,232
nanpa,-1,en,229
nanpa,-1,leko,227
nanpa,-1,ma,225
nanpa,-1,soweli,219
nanpa,-1,wawa,218
nanpa,-1,sama,215
nanpa,-1,tan,211
nanpa,-1,wan,210
nanpa,-1,tu,179
nanpa,-1,kipisi,177
nanpa,-1,pini,177
nanpa,-1,poka,169
nanpa,-1,moku,162
nanpa,-1,anu,157
nanpa,-1,sin,147
nanpa,-1,lukin,145
nanpa,-1,wile,143
nanpa,-1,kon,135
nanpa,-1,anpa,130
nanpa,-1,luka,128
nanpa,-1,sewi,128
nanpa,-1,kili,125
nanpa,-1,a,117
nanpa,-1,pan,102
nanpa,-1,mu,100
nanpa,-1,pu,100
nanpa,-1,utala,94
nanpa,-1,ante,93
nanpa,-1,kule,88
nanpa,-1,kiwen,84
nanpa,-1,nasa,83
nanpa,-1,suwi,83
nanpa,-1,alasa,82
nanpa,-1,pilin,70
nanpa,-1,waso,67
nanpa,-1,esun,67
nanpa,-1,ale,66
nanpa,-1,pana,65
nanpa,-1,pimeja,63
nanpa,-1,mani,63
nanpa,-1,pakala,63
nanpa,-1,supa,61
nanpa,-1,kasi,58
nanpa,-1,telo,49
nanpa,-1,pipi,46
nanpa,-1,seli,46
nanpa,-1,kijetesantakalu,46
nanpa,-1,awen,45
nanpa,-1,insa,45
nanpa,-1,open,43
nanpa,-1,palisa,42
nanpa,-1,n,42
nanpa,-1,unpa,41
nanpa,-1,weka,40
nanpa,-1,ko,40
nanpa,1,wan,16485
nanpa,1,tu,9668
nanpa,1,li,3628
nanpa,1,luka,2388
nanpa,1,pi,2387
nanpa,1,mute,1606
nanpa,1,ni,976
nanpa,1,e,801
nanpa,1,lili,799
nanpa,1,seme,795
nanpa,1,la,792
nanpa,1,pona,751
nanpa,1,mi,749
nanpa,1,ala,712
nanpa,1,suli,685
nanpa,1,pini,548
nanpa,1,lon,515
nanpa,1,ale,470
nanpa,1,a,360
nanpa,1,sina,358
nanpa,1,sin,313
nanpa,1,ante,304
nanpa,1,tawa,297
nanpa,1,nanpa,232
nanpa,1,nasa,228
nanpa,1,anu,223
nanpa,1,taso,221
nanpa,1,sike,217
nanpa,1,kepeken,217
nanpa,1,o,199
nanpa,1,tenpo,189
nanpa,1,ike,184
nanpa,1,tan,174
nanpa,1,jan,166
nanpa,1,sama,158
nanpa,1,sona,158
nanpa,1,ona,158
nanpa,1,en,153
nanpa,1,nimi,147
nanpa,1,musi,144
nanpa,1,kijetesantakalu,138
nanpa,1,wawa,135
nanpa,1,san,133
nanpa,1,kama,133
nanpa,1,nasin,120
nanpa,1,open,113
nanpa,1,unpa,112
nanpa,1,toki,112
nanpa,1,kin,99
nanpa,1,ilo,99
nanpa,1,seli,86
nanpa,1,po,85
nanpa,1,sewi,84
nanpa,1,kalama,84
nanpa,1,mani,80
nanpa,1,pu,75
nanpa,1,ma,74
nanpa,1,x,70
nanpa,1,akesi,70
nanpa,1,ali,68
nanpa,1,kulupu,61
nanpa,1,sitelen,60
nanpa,1,mun,60
nanpa,1,ijo,59
nanpa,1,suno,54
nanpa,1,soweli,53
nanpa,1,linja,53
nanpa,1,anpa,52
nanpa,1,n,50
nanpa,1,kule,48
nanpa,1,lipu,48
nanpa,1,lawa,45
nanpa,1,pipi,45
nanpa,1,lete,44
nanpa,1,poka,44
nanpa,1,mu,42
nanpa,1,noka,42
nanpa,1,pakala,42
nanpa,1,leko,42
nanpa,1,tuli,40
nanpa,1,ken,40
nanpa,2,li,6287
nanpa,2,la,3640
nanpa,2,wan,1867
nanpa,2,tu,1698
nanpa,2,tawa,1398
nanpa,2,pi,1267
nanpa,2,lon,935
nanpa,2,luka,774
nanpa,2,ike,639
nanpa,2,mi,557
nanpa,2,toki,553
nanpa,2,a,526
nanpa,2,pona,501
nanpa,2,e,319
nanpa,2,mute,284
nanpa,2,ken,283
nanpa,2,jan,258
nanpa,2,tenpo,255
nanpa,2,anu,253
nanpa,2,en,250
nanpa,2,seme,248
nanpa,2,nanpa,235
nanpa,2,ilo,203
nanpa,2,ala,199
nanpa,2,tan,199
nanpa,2,taso,176
nanpa,2,suli,169
nanpa,2,sina,167
nanpa,2,kama,149
nanpa,2,o,147
nanpa,2,nasin,130
nanpa,2,ni,110
nanpa,2,ijo,109
nanpa,2,nasa,84
nanpa,2,sona,84
nanpa,2,sitelen,79
nanpa,2,wile,78
nanpa,2,pali,76
nanpa,2,sike,75
nanpa,2,sama,75
nanpa,2,ale,67
nanpa,2,jo,61
nanpa,2,ona,60
nanpa,2,nimi,59
nanpa,2,kepeken,48
nanpa,2,lipu,45
nanpa,2,tomo,45
nanpa,2,musi,45
nanpa,2,ante,44
nanpa,3,mi,1724
nanpa,3,pona,811
nanpa,3,li,589
nanpa,3,toki,494
nanpa,3,sina,445
nanpa,3,lon,433
nanpa,3,tu,420
nanpa,3,ni,410
nanpa,3,jan,362
nanpa,3,la,343
nanpa,3,luka,303
nanpa,3,ona,288
nanpa,3,seme,282
nanpa,3,wan,265
nanpa,3,tawa,249
nanpa,3,o,224
nanpa,3,tenpo,196
nanpa,3,ken,170
nanpa,3,kama,165
nanpa,3,mute,145
nanpa,3,ike,136
nanpa,3,pi,131
nanpa,3,sama,131
nanpa,3,ma,128
nanpa,3,ala,117
nanpa,3,a,114
nanpa,3,jo,114
nanpa,3,suli,108
nanpa,3,nimi,99
nanpa,3,e,92
nanpa,3,nena,72
nanpa,3,kulupu,57
nanpa,3,ale,48
nanpa,3,sike,45
nanpa,3,wile,42
nanpa,3,ijo,41
nanpa,3,nanpa,40
nanpa,3,pana,40
nanpa,4,li,378
nanpa,4,e,245
nanpa,4,mi,188
nanpa,4,wan,96
nanpa,4,tawa,88
nanpa,4,wile,86
nanpa,4,tu,81
nanpa,4,pona,79
nanpa,4,toki,61
nanpa,4,lukin,54
nanpa,4,nasin,51
nanpa,4,ni,48
nanpa,4,o,48
nanpa,4,pilin,47
nanpa,4,luka,42
nanpa,4,sona,40
nanpa,5,ni,95
nanpa,5,nanpa,51
nanpa,5,nimi,48
nanpa,5,e,45
napo,-1,kito,44
nasa,-5,la,97
nasa,-5,mi,59
nasa,-4,mi,577
nasa,-4,li,255
nasa,-4,ni,241
nasa,-4,la,185
nasa,-4,moku,162
nasa,-4,lawa,122
nasa,-4,pi,101
nasa,-4,ken,96
nasa,-4,sina,70
nasa,-4,tawa,70
nasa,-4,ala,56
nasa,-4,lon,55
nasa,-4,jan,45
nasa,-3,la,1371
nasa,-3,toki,1257
nasa,-3,moku,854
nasa,-3,ni,682
nasa,-3,taso,509
nasa,-3,tomo,493
nasa,-3,ona,460
nasa,-3,li,452
nasa,-3,mi,432
nasa,-3,lawa,378
nasa,-3,nasin,321
nasa,-3,jan,252
nasa,-3,nimi,245
nasa,-3,ala,148
nasa,-3,a,148
nasa,-3,sitelen,122
nasa,-3,sona,114
nasa,-3,lape,78
nasa,-3,ken,74
nasa,-3,pilin,72
nasa,-3,pana,67
nasa,-3,musi,66
nasa,-3,pali,60
nasa,-3,pona,56
nasa,-3,mute,56
nasa,-3,ilo,56
nasa,-3,soweli,51
nasa,-3,poki,49
nasa,-3,ma,47
nasa,-3,osu,47
nasa,-3,seli,46
nasa,-3,jo,45
nasa,-3,insa,44
nasa,-3,lukin,41
nasa,-3,wile,41
nasa,-2,ni,5589
nasa,-2,li,3971
nasa,-2,e,3583
nasa,-2,mi,3322
nasa,-2,ona,2611
nasa,-2,pi,2294
nasa,-2,sina,883
nasa,-2,la,567
nasa,-2,nasa,483
nasa,-2,pona,482
nasa,-2,toki,463
nasa,-2,ale,408
nasa,-2,kepeken,336
nasa,-2,lon,278
nasa,-2,ala,267
nasa,-2,jan,253
nasa,-2,mute,242
nasa,-2,tomo,240
nasa,-2,nasin,228
nasa,-2,a,219
nasa,-2,sona,188
nasa,-2,taso,150
nasa,-2,nimi,144
nasa,-2,seme,138
nasa,-2,inli,128
nasa,-2,musi,127
nasa,-2,pilin,127
nasa,-2,ilo,120
nasa,-2,ike,116
nasa,-2,ijo,115
nasa,-2,tu,112
nasa,-2,ante,107
nasa,-2,telo,103
nasa,-2,tenpo,96
nasa,-2,lili,95
nasa,-2,kin,93
nasa,-2,sitelen,92
nasa,-2,lawa,89
nasa,-2,suli,86
nasa,-2,kalama,85
nasa,-2,nanpa,84
nasa,-2,tan,84
nasa,-2,ken,80
nasa,-2,wan,68
nasa,-2,ali,62
nasa,-2,lukin,62
nasa,-2,soweli,58
nasa,-2,weka,56
nasa,-2,pana,55
nasa,-2,lape,50
nasa,-2,pali,50
nasa,-2,moku,47
nasa,-2,sin,47
nasa,-2,wawa,44
nasa,-2,jo,43
nasa,-2,kon,42
nasa,-2,ma,42
nasa,-2,en,41
nasa,-2,siko,41
nasa,-2,o,40
nasa,-1,li,18067
nasa,-1,telo,4217
nasa,-1,mi,2456
nasa,-1,pilin,2260
nasa,-1,toki,1868
nasa,-1,jan,1431
nasa,-1,nasin,1308
nasa,-1,pi,1143
nasa,-1,wawa,1092
nasa,-1,kasi,1091
nasa,-1,e,1028
nasa,-1,ijo,1025
nasa,-1,sina,973
nasa,-1,ken,896
nasa,-1,kama,878
nasa,-1,nimi,860
nasa,-1,sona,717
nasa,-1,musi,601
nasa,-1,la,566
nasa,-1,a,531
nasa,-1,sitelen,516
nasa,-1,o,442
nasa,-1,kalama,418
nasa,-1,soweli,412
nasa,-1,ala,409
nasa,-1,tawa,397
nasa,-1,nasa,363
nasa,-1,kon,336
nasa,-1,lawa,317
nasa,-1,ilo,308
nasa,-1,pona,286
nasa,-1,kulupu,284
nasa,-1,waso,276
nasa,-1,tenpo,266
nasa,-1,awen,266
nasa,-1,lukin,265
nasa,-1,tan,243
nasa,-1,taso,237
nasa,-1,nanpa,228
nasa,-1,ma,222
nasa,-1,ike,219
nasa,-1,kili,215
nasa,-1,mute,205
nasa,-1,lili,202
nasa,-1,wile,191
nasa,-1,lape,186
nasa,-1,pali,171
nasa,-1,suli,152
nasa,-1,tomo,152
nasa,-1,moku,146
nasa,-1,lon,145
nasa,-1,unpa,141
nasa,-1,ko,136
nasa,-1,n,125
nasa,-1,anu,121
nasa,-1,ante,114
nasa,-1,suno,109
nasa,-1,kepeken,108
nasa,-1,lipu,102
nasa,-1,mu,98
nasa,-1,kiwen,96
nasa,-1,pakala,95
nasa,-1,soko,94
nasa,-1,ni,91
nasa,-1,sike,90
nasa,-1,en,89
nasa,-1,akesi,82
nasa,-1,sin,82
nasa,-1,kala,79
nasa,-1,kule,79
nasa,-1,meli,78
nasa,-1,suwi,73
nasa,-1,pipi,68
nasa,-1,len,66
nasa,-1,mun,64
nasa,-1,linja,63
nasa,-1,utala,63
nasa,-1,olin,62
nasa,-1,pan,60
nasa,-1,luka,59
nasa,-1,sama,57
nasa,-1,misikeke,56
nasa,-1,palisa,53
nasa,-1,sewi,50
nasa,-1,poki,47
nasa,-1,kute,46
nasa,-1,leko,46
nasa,-1,insa,44
nasa,-1,jaki,42
nasa,-1,ale,41
nasa,-1,pu,40
nasa,1,li,4663
nasa,1,a,4599
nasa,1,mute,3589
nasa,1,lili,3117
nasa,1,tawa,2703
nasa,1,ala,2309
nasa,1,e,1918
nasa,1,la,1555
nasa,1,pi,1348
nasa,1,pona,1135
nasa,1,tan,1114
nasa,1,lon,1083
nasa,1,ni,847
nasa,1,ike,741
nasa,1,taso,650
nasa,1,mi,568
nasa,1,anu,541
nasa,1,musi,515
nasa,1,kin,453
nasa,1,lukin,386
nasa,1,nasa,363
nasa,1,suli,360
nasa,1,o,336
nasa,1,wawa,295
nasa,1,ona,219
nasa,1,sama,209
nasa,1,sina,207
nasa,1,seme,193
nasa,1,en,183
nasa,1,ante,132
nasa,1,pilin,130
nasa,1,nasin,130
nasa,1,sin,127
nasa,1,utala,113
nasa,1,ale,111
nasa,1,lawa,110
nasa,1,kepeken,110
nasa,1,jan,103
nasa,1,suwi,99
nasa,1,nanpa,83
nasa,1,toki,83
nasa,1,pan,76
nasa,1,telo,71
nasa,1,loje,67
nasa,1,wan,64
nasa,1,sona,64
nasa,1,kili,60
nasa,1,unpa,60
nasa,1,kute,59
nasa,1,tomo,56
nasa,1,ki,54
nasa,1,tu,53
nasa,1,pakala,46
nasa,1,sewi,45
nasa,1,kasi,44
nasa,1,tenpo,42
nasa,1,jaki,42
nasa,1,ilo,41
nasa,2,mi,2382
nasa,2,a,1787
nasa,2,tawa,1305
nasa,2,li,1181
nasa,2,lon,757
nasa,2,ni,728
nasa,2,pona,690
nasa,2,seme,672
nasa,2,jan,645
nasa,2,toki,599
nasa,2,nasa,483
nasa,2,ike,409
nasa,2,sina,381
nasa,2,ken,360
nasa,2,tenpo,343
nasa,2,ona,323
nasa,2,lawa,294
nasa,2,la,276
nasa,2,kama,243
nasa,2,e,196
nasa,2,tan,193
nasa,2,musi,174
nasa,2,nimi,160
nasa,2,ma,153
nasa,2,wile,151
nasa,2,pilin,150
nasa,2,taso,146
nasa,2,mute,136
nasa,2,sona,135
nasa,2,nasin,108
nasa,2,nena,74
nasa,2,sama,70
nasa,2,tomo,67
nasa,2,telo,66
nasa,2,pali,65
nasa,2,suli,62
nasa,2,pana,60
nasa,2,o,60
nasa,2,ijo,57
nasa,2,weka,50
nasa,2,wan,50
nasa,2,pakala,49
nasa,2,jo,48
nasa,2,lukin,46
nasa,2,kin,43
nasa,2,ala,42
nasa,2,awen,41
nasa,3,mi,1081
nasa,3,a,773
nasa,3,li,334
nasa,3,tawa,269
nasa,3,pona,235
nasa,3,ala,185
nasa,3,ni,177
nasa,3,lon,153
nasa,3,mute,124
nasa,3,e,113
nasa,3,ken,70
nasa,3,tan,51
nasa,3,kin,50
nasa,3,wile,47
nasa,3,pilin,46
nasa,3,ante,45
nasa,3,ma,40
nasa,4,a,218
nasa,4,mi,185
nasa,4,ni,86
nasa,4,nimi,48
nasa,4,ala,42
nasa,5,noka,48
nasi,-1,jan,88
nasi,1,li,60
nasija,-1,jan,50
nasin,-5,la,343
nasin,-5,taso,271
nasin,-5,sina,212
nasin,-5,mi,189
nasin,-5,li,86
nasin,-5,sona,57
nasin,-5,ona,52
nasin,-5,ilo,51
nasin,-5,nasin,51
nasin,-4,mi,2287
nasin,-4,li,486
nasin,-4,la,468
nasin,-4,ona,333
nasin,-4,sona,270
nasin,-4,ken,218
nasin,-4,sina,191
nasin,-4,wile,177
nasin,-4,o,134
nasin,-4,pana,114
nasin,-4,e,99
nasin,-4,toki,97
nasin,-4,pali,94
nasin,-4,jan,65
nasin,-4,pi,53
nasin,-4,nanpa,51
nasin,-4,ni,48
nasin,-4,pona,43
nasin,-3,li,3592
nasin,-3,mi,2585
nasin,-3,sona,2001
nasin,-3,e,1318
nasin,-3,kama,1274
nasin,-3,la,910
nasin,-3,o,887
nasin,-3,ken,802
nasin,-3,toki,759
nasin,-3,wile,657
nasin,-3,sina,568
nasin,-3,ni,417
nasin,-3,ala,370
nasin,-3,ona,262
nasin,-3,taso,199
nasin,-3,nasin,186
nasin,-3,pilin,180
nasin,-3,pana,179
nasin,-3,mute,166
nasin,-3,a,156
nasin,-3,jo,135
nasin,-3,tenpo,128
nasin,-3,pona,94
nasin,-3,kepeken,71
nasin,-3,lon,69
nasin,-3,jan,65
nasin,-3,tawa,62
nasin,-3,ante,48
nasin,-3,sitelen,44
nasin,-3,tan,43
nasin,-3,lukin,41
nasin,-2,ni,5026
nasin,-2,sona,3857
nasin,-2,ala,3368
nasin,-2,li,2612
nasin,-2,mi,2294
nasin,-2,toki,1946
nasin,-2,pona,1892
nasin,-2,pali,1268
nasin,-2,ona,1091
nasin,-2,kepeken,970
nasin,-2,ante,956
nasin,-2,tawa,928
nasin,-2,pana,919
nasin,-2,jan,899
nasin,-2,sina,811
nasin,-2,jo,808
nasin,-2,ken,731
nasin,-2,mute,639
nasin,-2,lon,607
nasin,-2,lukin,554
nasin,-2,o,539
nasin,-2,sitelen,526
nasin,-2,wile,503
nasin,-2,kama,409
nasin,-2,lili,360
nasin,-2,alasa,353
nasin,-2,e,325
nasin,-2,musi,292
nasin,-2,suli,290
nasin,-2,ale,272
nasin,-2,ike,270
nasin,-2,lipu,266
nasin,-2,nimi,259
nasin,-2,weka,248
nasin,-2,ijo,223
nasin,-2,lawa,212
nasin,-2,wan,196
nasin,-2,ilo,190
nasin,-2,seme,187
nasin,-2,pakala,179
nasin,-2,kin,175
nasin,-2,taso,168
nasin,-2,awen,160
nasin,-2,pini,159
nasin,-2,sin,142
nasin,-2,nanpa,130
nasin,-2,a,130
nasin,-2,wawa,125
nasin,-2,utala,119
nasin,-2,ma,109
nasin,-2,nasa,108
nasin,-2,sewi,102
nasin,-2,olin,101
nasin,-2,kulupu,99
nasin,-2,tomo,93
nasin,-2,sama,92
nasin,-2,tu,91
nasin,-2,kute,84
nasin,-2,poka,82
nasin,-2,msa,80
nasin,-2,pilin,70
nasin,-2,lanpan,61
nasin,-2,la,58
nasin,-2,open,54
nasin,-2,kon,54
nasin,-2,anu,43
nasin,-2,tan,43
nasin,-2,insa,43
nasin,-2,pu,40
nasin,-1,e,16106
nasin,-1,kepeken,8044
nasin,-1,li,6862
nasin,-1,pi,6394
nasin,-1,lon,5372
nasin,-1,la,4061
nasin,-1,tawa,1782
nasin,-1,taso,1511
nasin,-1,tan,1166
nasin,-1,ala,691
nasin,-1,en,595
nasin,-1,a,555
nasin,-1,sama,554
nasin,-1,mi,450
nasin,-1,o,439
nasin,-1,sona,364
nasin,-1,ken,354
nasin,-1,toki,341
nasin,-1,anu,320
nasin,-1,jan,292
nasin,-1,nimi,269
nasin,-1,lipu,236
nasin,-1,poka,177
nasin,-1,pona,161
nasin,-1,sitelen,153
nasin,-1,kama,148
nasin,-1,ni,144
nasin,-1,ilo,144
nasin,-1,ante,137
nasin,-1,wile,134
nasin,-1,nasa,130
nasin,-1,n,127
nasin,-1,lawa,125
nasin,-1,nanpa,120
nasin,-1,pali,115
nasin,-1,sina,115
nasin,-1,nasin,109
nasin,-1,kulupu,104
nasin,-1,tomo,101
nasin,-1,insa,80
nasin,-1,ijo,74
nasin,-1,lili,63
nasin,-1,alasa,61
nasin,-1,ma,61
nasin,-1,seme,57
nasin,-1,mute,56
nasin,-1,pini,56
nasin,-1,pu,54
nasin,-1,musi,54
nasin,-1,awen,46
nasin,-1,kon,45
nasin,-1,or,44
nasin,-1,tenpo,43
nasin,-1,pana,42
nasin,-1,ike,42
nasin,-1,linja,41
nasin,-1,lukin,40
nasin,1,pi,9445
nasin,1,ni,8479
nasin,1,seme,5171
